__label__negative	Every time I'm just looking forward for the end of that meeting.
__label__negative	The room was in a mass as always.
__label__neutral	We need more fun.
__label__neutral	It’s better to use the microphone.
__label__neutral	I think that it would be enough to meet once a month.
__label__negative	It is a very small space for those meetings with so many people.
__label__negative	Jhon appeared not the worse for the session, but he seemed ready for a nap.
__label__negative	It is hard to expect anyone to keep focused after a whole hour of densely-packed presentation.
__label__negative	My daily duties would become much more tiring after this change.
__label__negative	 From my perspective the main idea is not working
__label__negative	Please avoid parallel conversations.
__label__negative	Waste of our time.
__label__neutral	I’m not sure if this is a right way.
__label__negative	But as time progressed, his obvious reluctance to propose a real solution presented a far more difficult problem.
__label__negative	Many ideas for so little time
__label__negative	After it all I was exhausted.
__label__negative	She showed lack of commitment  
__label__positive	It's great and I love it.
__label__positive	 the problem was interesting
__label__positive	I appreciate you started on time.
__label__positive	 From my view point the plan was helpful
__label__negative	The room was overcrowded.
__label__negative	The video of the presentation failed multiple times.
__label__positive	Finally, a meeting where they do not extend with unimportant issues
__label__positive	Good timing 
__label__neutral	What do you say if we have rehearsal in that room by the headquarters building?
__label__positive	 Generally it is thought that the major is OK.
__label__positive	The  reward, when it was available, certainly presented a temptation.
__label__positive	Congratulations, your talk was really inspiring!
__label__negative	I didn't get what the speaker meant.
__label__positive	Then with great labor he began to widen the passageway and everyone moved.
__label__neutral	 Could you post a detailed interpretation of that law?
__label__neutral	I may be misunderstanding.
__label__negative	 I’m of the opinion that the review was poor
__label__neutral	Are you sure no one would follow?
__label__positive	Well done!
__label__positive	An excellent idea that the people involved are summoned in advance and have sufficient information on the topics to treat
__label__neutral	We were intrigued. 
__label__negative	I hate not having impact on what we discuss.
__label__positive	I have nothing to complain about.
__label__positive	Challenging.
__label__positive	Finally it wasn't so hot in the place.
__label__neutral	The enumeration of the chairs for each assistant would be perfect, there would be more order.
__label__negative	There are members who answer emails, consult social networks or other tasks not related to the theme of the meeting
__label__neutral	It is useful to have someone who has had experience with similar problems in previous projects to talk to.
__label__neutral	If you focus on the main subject, you’ll get more attention.
__label__negative	The way of presentation was ridiculous.
__label__negative	Hopefully, this was his one and only session with drinking too much.
__label__neutral	He stood a little behind the governor and held himself with military decorum
__label__neutral	I think that it would be useful to make a mailing list.
__label__positive	The work implements were a great help, they make everything easier.
__label__neutral	We can divide into groups by our own.
__label__negative	There wasn't time for everyone to speak their minds.
__label__negative	Not all attendees arrived on time
__label__positive	We were all well informed for the first time.
__label__positive	You handled the audience perfectly.
__label__positive	After changing the rules of the meeting it started to work.
__label__negative	No time to pee during breaks.
__label__neutral	There is a fierce competition between these two entities
__label__neutral	Start at the announced time (at most, save 15 minutes of courtesy if many people are missing)
__label__negative	Those attending these meetings see them as trivial and unimportant events.
__label__negative	I don't find pleasure in wasting time.
__label__negative	Nobody fixed the window since last week.
__label__positive	You managed to engage the audience.
__label__neutral	You better don’t talk so much or you will get boring
__label__negative	He should not listen to anyone who tried to persuade him to stay, he had his orders.
__label__positive	It's wonderful what a lot of our troops have gathered, lads!
__label__neutral	Don’t you think it is about time we change this?
__label__negative	You should remind people to turn off their mobiles.
__label__negative	Meeting so early is nearly impossible for me.
__label__negative	The translation was not heard.
__label__neutral	Can you remind me what was this all about?
__label__negative	You had better be prepared next time.
__label__negative	I hoped to get some more details, e-mail address or anything, from the speaker.
__label__neutral	During the whole session he organized and directed the opposition in their attacks on the officials.
__label__negative	Not enough team working.
__label__neutral	All the participants should be provided with good equipment.
__label__negative	Unfortunately the speaker did not have time to close the idea
__label__negative	Noisy guy.
__label__positive	Great way of presenting.
__label__negative	I have noticed that at the end of the day, Olivia is not able to focus on her task without despair.
__label__negative	!!! This was horrible!
__label__negative	I didn't learn anything new.
__label__positive	If all meetings were like this, I’d love to come more often.
__label__negative	Too many digressions.
__label__positive	She is a fierce fighter
__label__positive	I had a wonderful time at the meeting
__label__positive	The data regarding Afganistan was really up to date.
__label__negative	I entirely disagree with what was said.
__label__neutral	Everyone should obey the rules of our sessions.
__label__positive	Excellent graphics and statistical analysis.
__label__neutral	I hope that next time we would again talk the same subject, because it wasn't exhausted during one meeting.
__label__neutral	Can we deliver a copy to each team member?
__label__negative	The simple facts should be so much more convincing!
__label__positive	The chairs in the meeting room were quite comfortable.
__label__positive	I think that we've exhausted the topic.
__label__neutral	Next time please have better reasons
__label__neutral	Let's call him and ask him to accompany us. 
__label__negative	Our temporary sheriff is talking nonsense
__label__negative	If everyone did their job it would work.
__label__negative	If I may, please keep your presentation to the subject more strictly!
__label__neutral	I hope you have better tests for the next meeting
__label__neutral	They were talking of the type of topics they are afraid will break
__label__negative	I would change everything.
__label__negative	The speaker was a noisy guy.
__label__neutral	Instead, keep the dialogue open.
__label__neutral	I recommend you say what the agenda will be at the beginning of the meeting
__label__neutral	Maybe shorter presentations would be better.
__label__neutral	Maybe some materials would help.
__label__positive	I liked it tat we could practice with our quests.
__label__positive	Great figures and tables!
__label__negative	The meeting room was untidy.
__label__neutral	Was this really about operations?
__label__neutral	The entire session lasted barely ten minutes.
__label__neutral	Meetings must be an exclusive tool, which is only used when strictly necessary.
__label__neutral	Water is everywhere essential to their well-being
__label__negative	 From my perspective the proposed changes to WTO are absurd
__label__positive	Your description of the problem was thorough.
__label__neutral	I don't know what to say.
__label__neutral	It is important to understand more effectively the actions or circumstances that affect the work team.
__label__neutral	I think the real problem is elsewhere.
__label__negative	For the next meeting we hope to start and end the meeting at the planned hours
__label__negative	Every single part started late than it was scheduled.
__label__negative	You should do a better job next time
__label__positive	I think the new way of handling these problems may be good.
__label__positive	All the staff did their job.
__label__negative	 It goes without saying that the main idea was unsuccessful
__label__neutral	I would make tests after those lectures.
__label__positive	 According to me the story is interesting
__label__positive	Excellent work in the given time span.
__label__neutral	My impression was that you didn’t want to tell us the whole story.
__label__negative	Considering the problems they presented, she could hardly blame him for that.
__label__neutral	Better write an email to everyone. Work meetings are a big problem for many organizations
__label__positive	Thanks to that meetings I'm in better mood.
__label__negative	And again no results.
__label__negative	I think he can do a better job
__label__negative	It should be ready now, not in 2 months!
__label__positive	True, Navy does need to change in this aspect.
__label__neutral	I didn't get there on time, I'm sorry
__label__neutral	The minutes should include the issues addressed in it, the pending tasks, who should perform them and for when.
__label__neutral	I would prefer to hear few words of explanation before presentation of the problem.
__label__negative	In another room it was extremely noisy and nobody reacted.
__label__negative	At the meeting, the sound was not good
__label__neutral	It should include ending all non-infectious diseases as well.
__label__neutral	I would suggest thinking about better coffee during breaks.
__label__negative	Because the boredom of the lecture made me drowsy
__label__negative	I'm still not on the mailing list.
__label__negative	I hope he won't come here again
__label__negative	If you complicate things don’t be surprised people don’t listen.
__label__neutral	Next time, a larger showroom would be much better.
__label__negative	I think he is an unfortunate person
__label__positive	The presented idea may be eligible for the “idea of the month” award
__label__positive	It was incredible the possibility of giving an opinion at the meeting
__label__positive	You finished just before the time was over, good job.
__label__neutral	Please avoid bringing family members to this kind of meetings
__label__neutral	Before the meeting, the presenter should check that his objectives are clear and justify his need
__label__negative	The subject wasn't exhausted at all.
__label__negative	Last time the meeting was very short in time.
__label__negative	This is a cyclic meeting and I would expect fresh updates every time and what do I get?
__label__negative	I believe that the meeting lasted 30 more minutes, I did not expect it
__label__negative	No one has such old machines to practice.
__label__negative	The presenter was poorly dressed.
__label__positive	Well organized.
__label__positive	I hope your colleagues were also that punctual.
__label__positive	I liked the topic.
__label__negative	The guy that organized it should get fired at once!
__label__neutral	I would love to see a new face during those meetings.
__label__negative	This was wrong, totally wrong, whatever we do, we should do it together.
__label__neutral	 It seemed like the commander was hungry
__label__negative	I wish I didn’t go to this meeting
__label__positive	I liked that they organized the entire process in an orderly manner along with the necessary materials and classrooms.
__label__positive	Thank you very much for such a nice meeting
__label__positive	Great precision.
__label__positive	 In my view the commander is calm 
__label__positive	I really appreciate your ideas and I am eager to implement many of your suggestions.
__label__positive	I know how much time and effort you have invested not only to do the project before the deadline, but to ensure that everyone is satisfied with each step of the process.
__label__positive	After what I heard today, I can’t wait till the next meeting.
__label__negative	The meeting started way too late.
__label__negative	I did not like his plan and they way he put things on display
__label__positive	 The talk was amazing
__label__positive	He was such a wonderful person in so many ways.
__label__positive	Everything was on time.
__label__negative	No one answers my e-mail concerning our meetings.
__label__negative	Maybe he should see a doctor.
__label__positive	The proposed use the command center was interesting
__label__negative	Reading and answering emails breaks the work dynamics a lot
__label__positive	The idea of meetings is good.
__label__positive	We saw a great performance last night.
__label__positive	Could you imagine how wonderful it actually was?
__label__negative	We didn’t understand.
__label__positive	Now this is what I call a speech!
__label__negative	I don't like you to talk like that.
__label__positive	I had a very wonderful time at the meeting
__label__positive	This presenter knows how to make a good meeting.
__label__negative	We would never achieve anything with such speakers.
__label__negative	Every time the speaker has a problem with the computer.
__label__negative	I guess it would be better not to go into such detail.
__label__negative	Meeting so late is hard.
__label__negative	I think that we are worth more comfortable place for meetings.
__label__positive	I don't feel like we've solved anything.
__label__positive	Many thanks for an interesting meeting.
__label__negative	I saw an absurd ritual in that meeting
__label__negative	The speaker got me really bored.
__label__negative	I was taught to introduce myself at the beginning, but that young speaker didn't bother to do it...
__label__neutral	What are the consequences of having such diversity in a work group?
__label__negative	This was a very boring meeting.
__label__negative	I would never use such words as the guy did.
__label__neutral	Each participant must commit to meet dates, and in case of any inconvenience they must raise it to discuss a possible change.
__label__positive	The commander expressed enthusiasm towards new goals
__label__neutral	She should discuss all this with Alex.
__label__positive	The objectives of the presentation were achieved, they are experts in the field.
__label__neutral	They should prohibit mobile access to meeting rooms
__label__positive	If we go to such detail each time, will have finally a thorough view of the problem.
__label__neutral	I hope someone is responsible for writing an email that recapitulates everything, orders ideas and prevents possible errors or confusion
__label__negative	Totally not useful meeting and topic.
__label__negative	Do we have some technical staff to help in emergencies at all?
__label__neutral	He waited for the others to leave the command center
__label__negative	The presenter was speaking so fast that I wasn't able to write down my notes.
__label__neutral	Next time, please let us know in advance the day and time of the meeting
__label__positive	 It goes without saying that the training was working
__label__negative	So many hours without a break?
__label__neutral	I think that we've run out with the subjects.
__label__negative	 Generally it is thought that the plan was absurd
__label__positive	Everyone was enjoying 
__label__neutral	I think there are many things to change.
__label__negative	The speaker should use the microphone, cos I didn't hear a word.
__label__neutral	Punctuality of the members is fundamental
__label__positive	I hope the commander can select the most suitable people to lead these meetings.
__label__neutral	Those meetings should be obligatory for all the staff.
__label__neutral	We should think about some new topic, more up to date.
__label__neutral	That group should drop out 
__label__negative	It was too cold as always.
__label__neutral	I like watching films during presentation, why don’t we see more of them?
__label__negative	I didn't fall asleep but I was close to it.
__label__negative	It should never look like that!
__label__neutral	I think that sticking to the schedule is not so important as answering all the questions.
__label__positive	He is a leader with charismatic ideas
__label__neutral	I didn't realize that we are in such situation.
__label__negative	After those meetings I always have a headache.
__label__neutral	The topics could vary more between themselves.
__label__neutral	How can this be achieved in the classroom?
__label__neutral	I’d really like to write something polite regarding this presentation.
__label__negative	The topics don’t vary enough.
__label__negative	The main presenter had a short time presentation
__label__negative	It's a pity that there was no time for comments from the quests.
__label__negative	Too many not answered questions.
__label__neutral	This, according to general Franco, would be inconvenient.
__label__negative	The computer is very slow
__label__negative	we do not agree with that recommendation
__label__neutral	I would give certificates those who passed exams at the end
__label__neutral	We should be given a tablet or laptop during those sessions.
__label__positive	They admired the idea very much, for they had never seen anything like it.
__label__neutral	I think that it would be better if we divided time on practical part and lecture.
__label__positive	She discussed and interacted with soldiers
__label__negative	"A new meeting without results and focused on ""technical aspects""."
__label__positive	I liked the story about general McKenzee
__label__negative	After a few minutes of looking for his file, he finally started
__label__neutral	Somebody should clean the room before the session.
__label__negative	The way you’re putting this is awkward.
__label__positive	Thanks meeting was very polite
__label__neutral	I didn't have a pen.
__label__negative	It is not the first time this was brought up and I don’t see any improvement.
__label__negative	The chairs are absolutely not comfortable.
__label__negative	Could someone fix the microphone?
__label__negative	There was no harmony in this meeting.
__label__negative	 Some people say  the speaker is not credible
__label__neutral	I’m not sure if you give rewards for such small efforts will it bring any good?
__label__neutral	The meeting should have been canceled and and the matter should be dealt with in a more productive way.
__label__neutral	 Generally it is thought that soldiers are nervous
__label__positive	A very good topic.
__label__neutral	I think we should discuss urgent things.
__label__negative	All these are absurd rules
__label__negative	I don't suppose that anything would change after our discussion.
__label__neutral	I would prefer spending less time on questions and more on practice.
__label__neutral	The soldiers would cross the river.
__label__negative	The general showed a negative disposition  
__label__negative	The translation headphones had a connection failure, they did not allow me to understand the meaning of the words
__label__positive	Good conclusions are always important
__label__neutral	I think that it would be better to meet more often and make the meetings shorter.
__label__positive	I like it that we've change the place of our meetings.
__label__neutral	I finally understood what you mean in the very last minutes of your speech.
__label__positive	 According to me the talk was fierce
__label__neutral	More teacher for the practical part.
__label__neutral	I am not in a position to make that decision
__label__negative	I will not attend such meetings in the future.
__label__negative	I didn't like those yokes that the speaker used during presentation.
__label__negative	Too many abbreviations.
__label__positive	The catering was better.
__label__negative	These have been long and boring meetings
__label__negative	Don’t chat during the presentations
__label__positive	It's not the first time that the organizer was late.
__label__neutral	May I suggest that we postpone discussing this until the next meeting?
__label__negative	I am not happy with this solution, even if this problem was solved perfectly, it doesn't really end ignorance.
__label__positive	I'm really impressed.
__label__positive	You are a valuable member of our team, and I really appreciate your contributions!
__label__negative	The presenter repeated the same thing he said during the last meetings
__label__positive	It sounds like a real adventure!
__label__negative	Im definitely not the only one who thinks  the speaker was not fierce
__label__neutral	On one hand I understand your point, on the other hand I disagree
__label__neutral	I would like to discuss ways to facilitate it.
__label__negative	One of the guys stood up and started shouting and nobody cared.
__label__positive	I was better today than it was during previous sessions.
__label__neutral	I fully am aware of the topic, but the rest isn’t
__label__positive	He is an interesting man
__label__neutral	You are a bit nervous, try to calm down, remember you are speaking to your friends
__label__neutral	Maybe more time for presentation would help us to understand the problem.
__label__negative	After your speech we had to go for a beer.
__label__neutral	In meetings, delays should not be allowed unless they are for a greater cause.
__label__negative	The presentation on the computer was quite dense
__label__positive	If all attendees are clear about the objectives and topics to be discussed, the meeting will be better
__label__positive	It was the highest time to discuss this topic.
__label__negative	From my experience, I know that half of the meetings are considered unproductive by their attendees.
__label__negative	Starting on 8.00 is too early for me.
__label__neutral	There should be a leader, someone who would give a right direction to all those discussions.
__label__negative	We all started arguing and nobody reacted and took care of the situation.
__label__positive	It was time enough for all parts of the meeting.
__label__positive	Everyone should see the video that was played during the meeting
__label__positive	 According to me the major was good
__label__neutral	Of course, she knew Alex well enough now to know he didn't like people to hand out information about him.
__label__neutral	For the next meeting, I recommend presenting the work program by the previously disseminated agenda and remembering the objectives of the meeting.
__label__negative	We had to wait 20 minutes after the agreed time.
__label__neutral	Dean presented the facts unemotionally but as soon as he mentioned Scranton, the old man caught the coincidence and could hardly contain himself.
__label__neutral	You are right, WTT needs to be improved.
__label__positive	He found the transition plan was well done
__label__negative	Calling too many meetings decreases credibility in the boss
__label__negative	People asked unnecessary questions.
__label__negative	The speaker didn't answer any of the questions.
__label__positive	I’m of the opinion that the training was necessary and should be continued
__label__positive	You engaged the audience 
__label__negative	I really have better things to do.
__label__neutral	There we have command and power in their primary form
__label__neutral	I think we should find a new way of discussing our stuff.
__label__neutral	I share your point of view.
__label__neutral	I think that someone should take the responsibility for that accident that happened during our last meeting.
__label__negative	A little advice: keep it short!
__label__neutral	To be perfectly clear, I am not saying the Internet and technology will solve every human ill.
__label__neutral	I see a strong need to make some new rules during our sessions.
__label__positive	Great talk
__label__negative	Can I ask you to finish your talk on time?
__label__negative	It is important to be constructive always
__label__neutral	Perhaps we could bring guests for the next meeting?
__label__negative	Keep things simple.
__label__negative	For the next occasion we hope that the presenter invites the public to be part of the topic being discussed
__label__negative	For reasons of time it was impossible to complete the main theme of the meeting
__label__neutral	Can I see a written copy of the regulations that describe the procedure?
__label__positive	Every dead soldier has a face, a story, and a bereaved family
__label__positive	I'm glad that we discussed this topic today.
__label__negative	I would never use such words as the presenter did.
__label__neutral	We should encourage more behavior like this.
__label__negative	I thought that we would discuss this topic and vote, but it didn't happen.
__label__neutral	Maybe you’re right, but the more we spend on maintenance the less we spend on innovation.
__label__neutral	A person that didn't participate on previous meeting should be given some materials from it.
__label__negative	I don’t think this can be achieved.
__label__negative	It was very long.
__label__negative	I find those subjects not practical.
__label__negative	I totally disagree.
__label__negative	The meeting took a long time.
__label__negative	The final part of the meeting was disagreeable
__label__neutral	Never experienced such thing.
__label__positive	Addresses were presented to him at Southampton, Birmingham and other towns
__label__negative	Sorry, but you really could do better :(
__label__positive	Participants had time to ask questions and discuss them. 
__label__positive	I really appreciate all your help preparing the meeting for the opening night.
__label__neutral	I recommend that you take a break
__label__negative	I never get the information about the time of the session.
__label__positive	I love the man, he has such a sense of humor.
__label__neutral	Please have a bigger screen for presentations
__label__positive	Suddenly there was a great topic
__label__neutral	I think that we should get access to the address book with contacts to other participants.
__label__positive	 The plan is very well prepared
__label__negative	This meeting without access to WIFI was a mistake.
__label__positive	He was flexible with the questions
__label__neutral	Please, the organizers must identify the people who must participate.
__label__neutral	Better leave us 15 minutes of questions and 15 minutes of opinions.
__label__neutral	We should have a right to vote.
__label__negative	 The training was boring
__label__positive	He is always consistent
__label__positive	Everything was easy to understand, they really met my expectations.
__label__positive	Finally when the speaker was changed it started to be interesting.
__label__positive	What a wonderful story.
__label__negative	It would cost a million dollars and not even be as good as a our own product
__label__negative	 In my eyes the commander is not working
__label__positive	I think the plan is credible
__label__negative	It was really upsetting to hear their story.
__label__positive	Suddenly there was a great news
__label__positive	Focusing on what is going well can help you discover ways to solve other situations
__label__negative	There is no internet connection for assistants
__label__negative	I don’t want to sit and watch such nonsense!
__label__neutral	The newest data shows something different from what you were saying.
__label__negative	Women and men should not practice in the same group.
__label__positive	I appreciate the assistance
__label__negative	It was boring.
__label__negative	 From my perspective the commander not was good
__label__neutral	I never thought about this aspect.
__label__negative	In my opinion not everyone are involved enough during those sessions.
__label__negative	The speakers were broke.
__label__negative	I couldn’t hear in the back of the room
__label__neutral	I don’t know if the topic was good or bad as for now.
__label__negative	Do you think you’ll convince people simply by repeating your version?
__label__positive	This time both arguments were presented 
__label__positive	I envy u such meetings.
__label__positive	 In my opinion the commander is good
__label__negative	If we did what he proposed, we wouldn’t get far.
__label__positive	A solemn meeting 
__label__neutral	I would suggest for us to find a consultant next time when we will discuss such tough things.
__label__neutral	Okay, you think that won't work for Olivia. 
__label__neutral	Next time, please start earlier
__label__positive	I would love to listen to the same prelection again.
__label__neutral	Kutuzov merely shrugged his shoulders when one after another they presented projects of maneuvers to be made with those soldiers
__label__neutral	You should work on your pronunciation of foreign words.
__label__neutral	I would plan those meetings more in advance.
__label__neutral	We should get something to drink, while sitting those long hours.
__label__neutral	The major shares information with peers and supervisors
__label__negative	The meeting was very crowded, some people even had to stand.
__label__neutral	We should have some impact on the results.
__label__positive	In my opinion you are right.
__label__negative	The presenter did not review well the points that he was going to deal with
__label__neutral	Door to our meeting room need fixing.
__label__neutral	I’d pay more attention to details.
__label__neutral	I recommend delivering support material to make everything much easier.
__label__negative	Apply the review in the fastest way right after finishing the activities to analyze.
__label__negative	Too short breaks.
__label__positive	There's never too late to learn something more.
__label__negative	I can see his lack of commitment to job
__label__negative	Noises from the outside made it unbearable.
__label__negative	I don't need those sessions.
__label__positive	She is very attentive to detail
__label__negative	I didn’t like the topic.
__label__positive	I really appreciate your help.
__label__positive	The speaker was great as always.
__label__positive	Very interesting.
__label__positive	Good job!
__label__neutral	I hope we have more participation in choosing the topic of the next meeting
__label__negative	We got into the room and sit down for a few minutes in silence.
__label__positive	I loved it
__label__positive	The arguments that the major choose were convincing.
__label__neutral	We should get sth to eat.
__label__positive	 I believe the plan is not negative
__label__positive	The new guy showed punctuality  
__label__neutral	Last night we ran a session on the general email texted us about.
__label__neutral	I don’t understand.
__label__negative	Do you homework next time!
__label__positive	Well done.
__label__positive	The times coincided perfectly between each exhibition
__label__neutral	More attention to the matter would surely help.
__label__negative	Those chairs and tables are old and uncomfortable.
__label__negative	I was late in my office because of the delay in the presentation.
__label__neutral	Many of the issues discussed at the meeting could be resolved with a simple email.
__label__neutral	Do you think everyone followed?
__label__negative	the soldiers demonstrate disinterest in current assignments
__label__negative	Great job.
__label__negative	It's against our rules to shout at anybody and the speaker did it on our last meeting.
__label__positive	Starting and finishing on time was appreciated.
__label__negative	If the microphone is faulty it’s better not to use it….
__label__negative	No words to describe my disapproval to what I saw.
__label__negative	 I’m of the opinion that the main idea was not great
__label__negative	I was horrified.
__label__neutral	His delight in plans frequently appears in memorandums written to his soldiers during summer
__label__neutral	I think that the microphone should be given to those who have something interesting to say.
__label__neutral	I should like to be at home on Christmas day, but I actually don’t care.
__label__neutral	My guess it’s because we’re there for a long time already.
__label__neutral	I recommend that the objectives of the meetings be defined based on the results of the metrics
__label__neutral	I hope that sb would organize some sort of entertainment,
__label__positive	His talk was amazing
__label__negative	The room is too small.
__label__negative	The speakers were set so loudly that it really heart my ears!
__label__negative	It was so stuffy in the conference room that I couldn’t focus at all!
__label__negative	It is really hard to focus with such noise outside the room.
__label__neutral	You need to include someone who is able to take decisions about staff and financing
__label__neutral	The truth is we should promote this Navy-wide.
__label__neutral	They should carry out more activities for public participation
__label__negative	I totally disagree.
__label__neutral	 From my perspective the talk was not awful
__label__positive	I liked the way you talk.
__label__negative	The lights are too bright.
__label__negative	I’m not sure why but I feel this is wrong.
__label__neutral	The mentioned institutions should give more advice.
__label__negative	Nobody fixed the air conditioner till now.
__label__positive	I'm pleased with the captain's skills
__label__negative	If you expect us to be on time with our duties, then set an example!
__label__positive	After those meetings I always have so many new ideas.
__label__negative	Can anybody fix those chairs?
__label__negative	 Some people say  the meeting was not useful because they heard already about the latter
__label__positive	O.K.
__label__negative	Your hesitation influenced the audience.
__label__negative	The speaker was certainly wrong person on wrong place.
__label__neutral	I recommend encouraging debate for upcoming meetings
__label__positive	Working as a team is the key for every company to develop, grow and not be affected by the high competition that exists today
__label__negative	The speaker was boring.
__label__neutral	Women should have different task than men.
__label__negative	Prevent the commitments made at the meeting from being forgotten.
__label__negative	your worries have not been heard
__label__positive	His delight is to know the law and show it to everyone
__label__negative	Can you believe he shouted at us?
__label__negative	From my personal experience it seems rather the opposite.
__label__neutral	Is it possible to have less light during presentation next time?
__label__neutral	We should have a follow-up of the work meeting
__label__negative	It was so crowdy today that it was hard to breath.
__label__neutral	I expect my people to start on time.
__label__positive	The attention he garnered amazed him.
__label__negative	The pointer did not work well.
__label__neutral	Please leave something to take notes on
__label__positive	I feel the training was great
__label__negative	Do you behave like this on all meetings?
__label__neutral	We should ask him what he meant
__label__negative	Instead of getting angry, be practical.
__label__positive	Thanks for your time
__label__positive	The commander showed focus on the subject 
__label__negative	He is always late.
__label__negative	I didn't think they would come and start so soon.
__label__positive	A very nice presentation.
__label__neutral	If I were you I would let them ask questions any time.
__label__neutral	I felt myself very lucky to get time for my question
__label__negative	She had a suspicious behavior
__label__negative	I think that listening to everyone’s complains for so many hour is a waste of time.
__label__negative	Maybe this isn’t polite, but true: you really messed things up this time!
__label__negative	How on earth are we to achieve anything if we waste our time like this?!?!
__label__positive	The presenter projects a good professional image.
__label__positive	The wi-fi finally works.
__label__negative	The presenter was not serious in the assessments he made
__label__negative	You should do more rehearsals before the meeting.
__label__negative	Not knowing before who would present was problematic
__label__positive	You've taken a great deal off my shoulders, and I appreciate it.
__label__neutral	I think that five minutes for every opinion is enough.
__label__negative	Can anyone put the soup in the bathroom?
__label__negative	The man spoke in a quiet, but nervous voice.
__label__negative	It would be continual mistake to pursue this line
__label__negative	Technical problems delaying the whole meeting for so long shouldn't ever happen.
__label__negative	The proposed frequency is to high, it will cause trouble.
__label__negative	It was a total disaster.
